cases,deaths,year,state,population,abbreviation,cases_per_capita,deaths_per_capita
1411406,11621,2022,Washington,7512465,WA,0.1878752180542605,0.0015468957259701043
480692,6146,2022,West Virginia,1807426,WV,0.26595390350697623,0.003400415839984597
1563071,13045,2022,Wisconsin,5806975,WI,0.2691712983093607,0.002246436397608049
153850,1689,2022,Wyoming,581348,WY,0.26464355257092137,0.0029053166089846355
1271455,17877,2022,Alabama,4893186,AL,0.2598419516445931,0.003653447876291643
234541,1108,2022,Alaska,736990,AK,0.3182417671881572,0.001503412529342325
1962920,27513,2022,Arizona,7174064,AZ,0.273613394026036,0.0038350647554858727
812948,10271,2022,Arkansas,3011873,AR,0.26991443530321496,0.003410170349148188
8885752,83936,2022,California,39346023,CA,0.22583609021933423,0.002133277866482211
1307537,11915,2022,Colorado,5684926,CO,0.2300007071332151,0.0020958935965041587
719327,10357,2022,Connecticut,3570549,CT,0.2014611758583904,0.002900674378085835
254719,2660,2022,Delaware,967679,DE,0.2632267518464284,0.002748845433248009
133697,1314,2022,District of Columbia,701974,DC,0.190458620974566,0.0018718642000985792
5775241,68902,2022,Florida,21216924,FL,0.27219973074325005,0.0032475018527662164
2381751,33411,2022,Georgia,10516579,GA,0.22647583401408386,0.0031769836940320614
228073,1289,2022,Hawaii,1420074,HI,0.16060641910210313,0.0009076991762401115
413466,4676,2022,Idaho,1754367,ID,0.23567816768099265,0.002665348812420662
3019048,36360,2022,Illinois,12716164,IL,0.23741813962135122,0.002859352867735899
1678232,22529,2022,Indiana,6696893,IN,0.25059859848440164,0.0033640973508162666
743773,8948,2022,Iowa,3150011,IA,0.23611758816080325,0.00284062500099206
762769,7928,2022,Kansas,2912619,KS,0.2618842354595641,0.0027219488714452524
1269321,13606,2022,Kentucky,4461952,KY,0.28447661471929775,0.00304933804756304
1219464,16400,2022,Louisiana,4664616,LA,0.2614285934790774,0.00351583067073474
209759,1910,2022,Maine,1340825,ME,0.15644025133779577,0.00142449611246807
996443,13988,2022,Maryland,6037624,MD,0.1650389292211638,0.0023168054188203837
1661206,23109,2022,Massachusetts,6873003,MA,0.24170017094420007,0.003362285743218794
2331762,33832,2022,Michigan,9973907,MI,0.23378621837961794,0.0033920508783568965
1404832,12131,2022,Minnesota,5600166,MN,0.2508554210714468,0.0021661857880641397
785528,11836,2022,Mississippi,2981835,MS,0.26343778243933685,0.003969367855699594
1404313,18597,2022,Missouri,6124160,MO,0.22930703965931654,0.003036661354373498
262221,3107,2022,Montana,1061705,MT,0.2469810352216482,0.0029264249485497383
452601,3883,2022,Nebraska,1923826,NE,0.23526088118156216,0.002018373803036241
677345,9508,2022,Nevada,3030281,NV,0.22352547503020348,0.0031376628108086345
293697,2333,2022,New Hampshire,1355244,NH,0.21671152943676564,0.0017214612276460917
2155400,32647,2022,New Jersey,8885418,NJ,0.2425772203401123,0.003674222191910386
507322,6777,2022,New Mexico,2097021,NM,0.24192509278638602,0.0032317272931458485
4886716,66303,2022,New York,19514849,NY,0.25041013640433496,0.003397566642713966
2560860,22158,2022,North Carolina,10386227,NC,0.24656306857148413,0.0021334022451078723
236553,2219,2022,North Dakota,760394,ND,0.3110926703787773,0.0029182239733611787
2642330,35493,2022,Ohio,11675275,OH,0.22631843789546713,0.0030400140467783414
1013287,12767,2022,Oklahoma,3949342,OK,0.2565710946279152,0.00323269040766791
685953,6456,2022,Oregon,4176346,OR,0.164247167260567,0.0015458489310990996
2738475,42686,2022,Pennsylvania,12794885,PA,0.21402888732489583,0.0033361769175729206
354045,3397,2022,Rhode Island,1057798,RI,0.33470000888638474,0.0032113881856460306
1449637,16533,2022,South Carolina,5091517,SC,0.2847161268439249,0.0032471658250379995
234961,2772,2022,South Dakota,879336,SD,0.2672027529863442,0.00315237861295341
1938972,23661,2022,Tennessee,6772268,TN,0.28631058310155477,0.0034938073921469146
6514527,83591,2022,Texas,28635442,TX,0.22749874089598476,0.002919144743775912
918402,4359,2022,Utah,3151239,UT,0.2914415567971836,0.0013832654394033586
110679,583,2022,Vermont,624340,VT,0.17727360092257424,0.000933786078098472
1622685,18016,2022,Virginia,8509358,VA,0.19069417457815266,0.0021171985007564613
1410803,11706,2022,Washington,7512465,WA,0.18779495145734457,0.0015582102545569263
481818,6162,2022,West Virginia,1807426,WV,0.26657688890167563,0.003409268207937697
1564600,13068,2022,Wisconsin,5806975,WI,0.26943460235320454,0.002250397151701187
154082,1689,2022,Wyoming,581348,WY,0.2650426250713858,0.0029053166089846355
1272608,17933,2022,Alabama,4893186,AL,0.2600775854422865,0.00366489236256296
234541,1108,2022,Alaska,736990,AK,0.3182417671881572,0.001503412529342325
1965659,27618,2022,Arizona,7174064,AZ,0.2739951859922075,0.0038497008111441438
813925,10291,2022,Arkansas,3011873,AR,0.27023881817062007,0.003416810735379613
8888971,84020,2022,California,39346023,CA,0.22591790280811863,0.0021354127709425678
1307537,11915,2022,Colorado,5684926,CO,0.2300007071332151,0.0020958935965041587
719327,10357,2022,Connecticut,3570549,CT,0.2014611758583904,0.002900674378085835
254946,2695,2022,Delaware,967679,DE,0.2634613337687394,0.0027850144521065355
133697,1314,2022,District of Columbia,701974,DC,0.190458620974566,0.0018718642000985792
5780682,68902,2022,Florida,21216924,FL,0.27245617696514346,0.0032475018527662164
2381751,33411,2022,Georgia,10516579,GA,0.22647583401408386,0.0031769836940320614
228425,1297,2022,Hawaii,1420074,HI,0.16085429350864813,0.0009133326854797708
414604,4678,2022,Idaho,1754367,ID,0.23632683469308302,0.0026664888247441955
3019048,36360,2022,Illinois,12716164,IL,0.23741813962135122,0.002859352867735899
1678232,22529,2022,Indiana,6696893,IN,0.25059859848440164,0.0033640973508162666
745530,8948,2022,Iowa,3150011,IA,0.23667536399079242,0.00284062500099206
762769,7928,2022,Kansas,2912619,KS,0.2618842354595641,0.0027219488714452524
1270477,13609,2022,Kentucky,4461952,KY,0.2847356941535902,0.003050010399036117
1219464,16400,2022,Louisiana,4664616,LA,0.2614285934790774,0.00351583067073474
213770,1960,2022,Maine,1340825,ME,0.1594316931739787,0.0014617865866164489
997309,14003,2022,Maryland,6037624,MD,0.16518236312827694,0.002319289839844283
1661206,23109,2022,Massachusetts,6873003,MA,0.24170017094420007,0.003362285743218794
2331762,33832,2022,Michigan,9973907,MI,0.23378621837961794,0.0033920508783568965
1404832,12131,2022,Minnesota,5600166,MN,0.2508554210714468,0.0021661857880641397
785528,11836,2022,Mississippi,2981835,MS,0.26343778243933685,0.003969367855699594
1404551,18598,2022,Missouri,6124160,MO,0.22934590213188422,0.003036824642073362
262221,3107,2022,Montana,1061705,MT,0.2469810352216482,0.0029264249485497383
452601,3883,2022,Nebraska,1923826,NE,0.23526088118156216,0.002018373803036241
677345,9508,2022,Nevada,3030281,NV,0.22352547503020348,0.0031376628108086345
293697,2333,2022,New Hampshire,1355244,NH,0.21671152943676564,0.0017214612276460917
2156697,32697,2022,New Jersey,8885418,NJ,0.2427231898375518,0.003679849389190244
507323,6777,2022,New Mexico,2097021,NM,0.24192556965333203,0.0032317272931458485
4888802,66322,2022,New York,19514849,NY,0.2505170293656897,0.0033985402602910225
2560860,22158,2022,North Carolina,10386227,NC,0.24656306857148413,0.0021334022451078723
236784,2221,2022,North Dakota,760394,ND,0.3113964602561304,0.0029208541887495165
2643929,35493,2022,Ohio,11675275,OH,0.22645539398429587,0.0030400140467783414
1013287,12767,2022,Oklahoma,3949342,OK,0.2565710946279152,0.00323269040766791
685953,6456,2022,Oregon,4176346,OR,0.164247167260567,0.0015458489310990996
2742752,42686,2022,Pennsylvania,12794885,PA,0.21436316152900162,0.0033361769175729206
354045,3397,2022,Rhode Island,1057798,RI,0.33470000888638474,0.0032113881856460306
1449637,16533,2022,South Carolina,5091517,SC,0.2847161268439249,0.0032471658250379995
234961,2772,2022,South Dakota,879336,SD,0.2672027529863442,0.00315237861295341
1942537,23695,2022,Tennessee,6772268,TN,0.2868369946375424,0.0034988278668239355
6522401,83782,2022,Texas,28635442,TX,0.22777371482514572,0.002925814799715681
918402,4359,2022,Utah,3151239,UT,0.2914415567971836,0.0013832654394033586
110679,583,2022,Vermont,624340,VT,0.17727360092257424,0.000933786078098472
1622685,18016,2022,Virginia,8509358,VA,0.19069417457815266,0.0021171985007564613
1410803,11706,2022,Washington,7512465,WA,0.18779495145734457,0.0015582102545569263
481818,6162,2022,West Virginia,1807426,WV,0.26657688890167563,0.003409268207937697
1564600,13068,2022,Wisconsin,5806975,WI,0.26943460235320454,0.002250397151701187
154082,1689,2022,Wyoming,581348,WY,0.2650426250713858,0.0029053166089846355
1273092,17933,2022,Alabama,4893186,AL,0.26017649850220287,0.00366489236256296
234541,1108,2022,Alaska,736990,AK,0.3182417671881572,0.001503412529342325
1967702,27622,2022,Arizona,7174064,AZ,0.27427996181801556,0.003850258375169221
814728,10292,2022,Arkansas,3011873,AR,0.27050542967781177,0.003417142754691184
8891601,84089,2022,California,39346023,CA,0.22598474565015123,0.002137166442463575
1307537,11915,2022,Colorado,5684926,CO,0.2300007071332151,0.0020958935965041587
719327,10357,2022,Connecticut,3570549,CT,0.2014611758583904,0.002900674378085835
255096,2695,2022,Delaware,967679,DE,0.2636163438495617,0.0027850144521065355
133697,1314,2022,District of Columbia,701974,DC,0.190458620974566,0.0018718642000985792
5780682,68902,2022,Florida,21216924,FL,0.27245617696514346,0.0032475018527662164
2381751,33411,2022,Georgia,10516579,GA,0.22647583401408386,0.0031769836940320614
228735,1301,2022,Hawaii,1420074,HI,0.16107259199168494,0.0009161494400996004
414604,4678,2022,Idaho,1754367,ID,0.23632683469308302,0.0026664888247441955
3019048,36360,2022,Illinois,12716164,IL,0.23741813962135122,0.002859352867735899
1678232,22529,2022,Indiana,6696893,IN,0.25059859848440164,0.0033640973508162666
745530,8948,2022,Iowa,3150011,IA,0.23667536399079242,0.00284062500099206
762769,7928,2022,Kansas,2912619,KS,0.2618842354595641,0.0027219488714452524
1270713,13609,2022,Kentucky,4461952,KY,0.2847885858028056,0.003050010399036117
1219464,16400,2022,Louisiana,4664616,LA,0.2614285934790774,0.00351583067073474
218367,1960,2022,Maine,1340825,ME,0.16286017936718064,0.0014617865866164489
998398,14011,2022,Maryland,6037624,MD,0.16536273209461205,0.002320614864390363
1661206,23109,2022,Massachusetts,6873003,MA,0.24170017094420007,0.003362285743218794
2337531,33960,2022,Michigan,9973907,MI,0.23436462762285631,0.003404884364773002
1404832,12131,2022,Minnesota,5600166,MN,0.2508554210714468,0.0021661857880641397
785528,11836,2022,Mississippi,2981835,MS,0.26343778243933685,0.003969367855699594
1404551,18599,2022,Missouri,6124160,MO,0.22934590213188422,0.003036987929773226
262221,3107,2022,Montana,1061705,MT,0.2469810352216482,0.0029264249485497383
452601,3883,2022,Nebraska,1923826,NE,0.23526088118156216,0.002018373803036241
677345,9508,2022,Nevada,3030281,NV,0.22352547503020348,0.0031376628108086345
293697,2333,2022,New Hampshire,1355244,NH,0.21671152943676564,0.0017214612276460917
2158100,32701,2022,New Jersey,8885418,NJ,0.24288108899322464,0.0036802995649726326
507323,6777,2022,New Mexico,2097021,NM,0.24192556965333203,0.0032317272931458485
4890443,66349,2022,New York,19514849,NY,0.2506011191785291,0.00339992382211105
2560860,22158,2022,North Carolina,10386227,NC,0.24656306857148413,0.0021334022451078723
236897,2221,2022,North Dakota,760394,ND,0.3115450674255715,0.0029208541887495165
2644828,35493,2022,Ohio,11675275,OH,0.22653239431191127,0.0030400140467783414
1013287,12767,2022,Oklahoma,3949342,OK,0.2565710946279152,0.00323269040766791
685953,6456,2022,Oregon,4176346,OR,0.164247167260567,0.0015458489310990996
2744145,42789,2022,Pennsylvania,12794885,PA,0.21447203316012609,0.0033442270094651105
354045,3397,2022,Rhode Island,1057798,RI,0.33470000888638474,0.0032113881856460306
1449637,16533,2022,South Carolina,5091517,SC,0.2847161268439249,0.0032471658250379995
234961,2772,2022,South Dakota,879336,SD,0.2672027529863442,0.00315237861295341
1942537,23695,2022,Tennessee,6772268,TN,0.2868369946375424,0.0034988278668239355
6523978,83842,2022,Texas,28635442,TX,0.22782878643884735,0.0029279101052464983
918402,4359,2022,Utah,3151239,UT,0.2914415567971836,0.0013832654394033586
110679,583,2022,Vermont,624340,VT,0.17727360092257424,0.000933786078098472
1622685,18016,2022,Virginia,8509358,VA,0.19069417457815266,0.0021171985007564613
1410803,11706,2022,Washington,7512465,WA,0.18779495145734457,0.0015582102545569263
481818,6162,2022,West Virginia,1807426,WV,0.26657688890167563,0.003409268207937697
1564600,13068,2022,Wisconsin,5806975,WI,0.26943460235320454,0.002250397151701187
154082,1689,2022,Wyoming,581348,WY,0.2650426250713858,0.0029053166089846355
1273484,17933,2022,Alabama,4893186,AL,0.26025660990610205,0.00366489236256296
234541,1108,2022,Alaska,736990,AK,0.3182417671881572,0.001503412529342325
1967704,27622,2022,Arizona,7174064,AZ,0.2742802406000281,0.003850258375169221
815299,10292,2022,Arkansas,3011873,AR,0.27069501270471896,0.003417142754691184
8892924,84109,2022,California,39346023,CA,0.22601837039540185,0.002137674753049374
1310206,11916,2022,Colorado,5684926,CO,0.23047019433498342,0.0020960695002890098
720618,10374,2022,Connecticut,3570549,CT,0.20182274490561536,0.0029054355506674184
255210,2695,2022,Delaware,967679,DE,0.2637341515109866,0.0027850144521065355
133697,1314,2022,District of Columbia,701974,DC,0.190458620974566,0.0018718642000985792
5780682,68902,2022,Florida,21216924,FL,0.27245617696514346,0.0032475018527662164
2385578,33543,2022,Georgia,10516579,GA,0.22683973562125098,0.0031895353042087167
228934,1301,2022,Hawaii,1420074,HI,0.16121272553402147,0.0009161494400996004
414604,4678,2022,Idaho,1754367,ID,0.23632683469308302,0.0026664888247441955
3019135,36360,2022,Illinois,12716164,IL,0.23742498130725587,0.002859352867735899
1680769,22575,2022,Indiana,6696893,IN,0.250977430877274,0.003370966207762316
745530,8948,2022,Iowa,3150011,IA,0.23667536399079242,0.00284062500099206
763740,7936,2022,Kansas,2912619,KS,0.26221761239626606,0.002724695540336721
1275660,13676,2022,Kentucky,4461952,KY,0.28589729338191,0.003065026248601509
1221493,16465,2022,Louisiana,4664616,LA,0.2618635703346213,0.0035297653654663107
218797,1960,2022,Maine,1340825,ME,0.1631808774448567,0.0014617865866164489
998398,14011,2022,Maryland,6037624,MD,0.16536273209461205,0.002320614864390363
1661206,23109,2022,Massachusetts,6873003,MA,0.24170017094420007,0.003362285743218794
2337531,33960,2022,Michigan,9973907,MI,0.23436462762285631,0.003404884364773002
1404832,12131,2022,Minnesota,5600166,MN,0.2508554210714468,0.0021661857880641397
785528,11836,2022,Mississippi,2981835,MS,0.26343778243933685,0.003969367855699594
1404552,18599,2022,Missouri,6124160,MO,0.22934606541958408,0.003036987929773226
262221,3107,2022,Montana,1061705,MT,0.2469810352216482,0.0029264249485497383
452901,3883,2022,Nebraska,1923826,NE,0.23541682044010218,0.002018373803036241
677345,9508,2022,Nevada,3030281,NV,0.22352547503020348,0.0031376628108086345
293697,2333,2022,New Hampshire,1355244,NH,0.21671152943676564,0.0017214612276460917
2158821,32711,2022,New Jersey,8885418,NJ,0.24296223317800017,0.003681425004428604
508863,6796,2022,New Mexico,2097021,NM,0.24265994475019564,0.0032407877651201393
4894236,66418,2022,New York,19514849,NY,0.2507954839927278,0.0034034595912066754
2570553,22247,2022,North Carolina,10386227,NC,0.24749632373719543,0.0021419712856266286
236955,2221,2022,North Dakota,760394,ND,0.3116213436718333,0.0029208541887495165
2645679,35493,2022,Ohio,11675275,OH,0.22660528338732921,0.0030400140467783414
1013287,12767,2022,Oklahoma,3949342,OK,0.2565710946279152,0.00323269040766791
685953,6456,2022,Oregon,4176346,OR,0.164247167260567,0.0015458489310990996
2744145,42789,2022,Pennsylvania,12794885,PA,0.21447203316012609,0.0033442270094651105
354617,3402,2022,Rhode Island,1057798,RI,0.33524075485111526,0.0032161149860370315
1449637,16533,2022,South Carolina,5091517,SC,0.2847161268439249,0.0032471658250379995
234961,2772,2022,South Dakota,879336,SD,0.2672027529863442,0.00315237861295341
1942537,23695,2022,Tennessee,6772268,TN,0.2868369946375424,0.0034988278668239355
6528752,83883,2022,Texas,28635442,TX,0.22799550291558274,0.0029293418973592236
918402,4359,2022,Utah,3151239,UT,0.2914415567971836,0.0013832654394033586
110679,583,2022,Vermont,624340,VT,0.17727360092257424,0.000933786078098472
1628623,18145,2022,Virginia,8509358,VA,0.19139199455470082,0.00213235828131805
1410803,11706,2022,Washington,7512465,WA,0.18779495145734457,0.0015582102545569263
484923,6183,2022,West Virginia,1807426,WV,0.2682948015575741,0.003420886940876141
1567002,13086,2022,Wisconsin,5806975,WI,0.26984824284588793,0.0022534968722958165
154082,1689,2022,Wyoming,581348,WY,0.2650426250713858,0.0029053166089846355
1274123,17938,2022,Alabama,4893186,AL,0.26038719966909085,0.0036659141916943277
234541,1108,2022,Alaska,736990,AK,0.3182417671881572,0.001503412529342325
1970442,27751,2022,Arizona,7174064,AZ,0.2746618931751933,0.003868239814977954
816168,10305,2022,Arkansas,3011873,AR,0.27098353748647436,0.00342145900574161
8921012,84437,2022,California,39346023,CA,0.22673224178209828,0.002146011046656482
1312380,11939,2022,Colorado,5684926,CO,0.23085260916325032,0.0021001152873405915
720956,10374,2022,Connecticut,3570549,CT,0.20191740821929624,0.0029054355506674184
255287,2702,2022,Delaware,967679,DE,0.2638137233524754,0.0027922482558782407
134066,1315,2022,District of Columbia,701974,DC,0.19098428146911425,0.0018732887542843467
5790325,68955,2022,Florida,21216924,FL,0.27291067263096197,0.003249999858603443
2386839,33630,2022,Georgia,10516579,GA,0.2269596415336204,0.003197807956370603
229083,1301,2022,Hawaii,1420074,HI,0.16131764964361012,0.0009161494400996004
416961,4705,2022,Idaho,1754367,ID,0.23767033921636693,0.002681878991111894
3025329,36516,2022,Illinois,12716164,IL,0.2379120778876397,0.002871620718323545
1681685,22629,2022,Indiana,6696893,IN,0.25111421072428664,0.0033790296485250696
746825,8948,2022,Iowa,3150011,IA,0.23708647366628244,0.00284062500099206
763772,7941,2022,Kansas,2912619,KS,0.26222859907183194,0.0027264122083938886
1278796,13706,2022,Kentucky,4461952,KY,0.2866001247884334,0.0030717497633322814
1223067,16518,2022,Louisiana,4664616,LA,0.2622010043270443,0.003541127501170514
221406,1960,2022,Maine,1340825,ME,0.16512669438591912,0.0014617865866164489
999151,14049,2022,Maryland,6037624,MD,0.1654874500300118,0.0023269087309842414
1665586,23157,2022,Massachusetts,6873003,MA,0.24233744696459467,0.0033692695900176387
2337531,33960,2022,Michigan,9973907,MI,0.23436462762285631,0.003404884364773002
1406824,12163,2022,Minnesota,5600166,MN,0.2512111248130859,0.0021718999043956913
787396,11858,2022,Mississippi,2981835,MS,0.26406424232058445,0.003976745862866322
1407975,18622,2022,Missouri,6124160,MO,0.22990499921621904,0.0030407435468701016
263855,3129,2022,Montana,1061705,MT,0.2485200691340815,0.002947146335375646
453165,3901,2022,Nebraska,1923826,NE,0.2355540469876174,0.0020277301585486423
678401,9554,2022,Nevada,3030281,NV,0.22387395756367148,0.0031528429211680367
293697,2333,2022,New Hampshire,1355244,NH,0.21671152943676564,0.0017214612276460917
2160023,32743,2022,New Jersey,8885418,NJ,0.24309751100060797,0.003685026410687713
509178,6823,2022,New Mexico,2097021,NM,0.24281015783819046,0.003253663172662553
4895859,66485,2022,New York,19514849,NY,0.25087865143102056,0.0034068928742415584
2572953,22306,2022,North Carolina,10386227,NC,0.2477273989871394,0.002147651885521085
237139,2221,2022,North Dakota,760394,ND,0.3118633234875604,0.0029208541887495165
2647048,36267,2022,Ohio,11675275,OH,0.226722539726045,0.0031063079884627986
1015935,12767,2022,Oklahoma,3949342,OK,0.25724158606674224,0.00323269040766791
689325,6485,2022,Oregon,4176346,OR,0.16505457162792547,0.0015527928002133922
2746745,42789,2022,Pennsylvania,12794885,PA,0.2146752393632299,0.0033442270094651105
354817,3404,2022,Rhode Island,1057798,RI,0.33542982686675527,0.003218005706193432
1455967,16600,2022,South Carolina,5091517,SC,0.2859593712443659,0.0032603249679810558
235116,2779,2022,South Dakota,879336,SD,0.2673790223532302,0.003160339165006323
1947423,23741,2022,Tennessee,6772268,TN,0.2875584663808343,0.003505620273739905
6535366,84080,2022,Texas,28635442,TX,0.2282264754285965,0.002936221483852074
920472,4372,2022,Utah,3151239,UT,0.2920984412797633,0.0013873908008881586
111319,587,2022,Vermont,624340,VT,0.17829868340968064,0.0009401928436428868
1630796,18230,2022,Virginia,8509358,VA,0.1916473604706724,0.0021423472840136704
1412745,11712,2022,Washington,7512465,WA,0.1880534551575282,0.001559008927163055
485498,6219,2022,West Virginia,1807426,WV,0.26861293353088866,0.003440804768770616
1567927,13108,2022,Wisconsin,5806975,WI,0.27000753404311195,0.002257285419689253
154549,1718,2022,Wyoming,581348,WY,0.2658459304925793,0.0029552006715426902
1275355,18007,2022,Alabama,4893186,AL,0.26063897836705985,0.0036800154337072004
236336,1128,2022,Alaska,736990,AK,0.3206773497605124,0.0015305499396192621
1971678,27790,2022,Arizona,7174064,AZ,0.2748341804589421,0.0038736760642224546
817227,10341,2022,Arkansas,3011873,AR,0.2713351459374283,0.0034334117009581747
8929279,84580,2022,California,39346023,CA,0.2269423519627384,0.002149645467344946
1314638,11964,2022,Colorado,5684926,CO,0.23124979990944472,0.002104512881961876
721496,10438,2022,Connecticut,3570549,CT,0.20206864546600536,0.0029233599650922027
255385,2703,2022,Delaware,967679,DE,0.26391499660527923,0.0027932816564170556
134114,1317,2022,District of Columbia,701974,DC,0.19105266007003108,0.0018761378626558818
5794256,68955,2022,Florida,21216924,FL,0.27309594925258723,0.003249999858603443
2388880,33737,2022,Georgia,10516579,GA,0.22715371605157914,0.0032079823676501645
229199,1301,2022,Hawaii,1420074,HI,0.16139933552758517,0.0009161494400996004
419271,4717,2022,Idaho,1754367,ID,0.23898705345004778,0.002688719065053093
3028052,36614,2022,Illinois,12716164,IL,0.23812621479244842,0.002879327444974758
1682604,22693,2022,Indiana,6696893,IN,0.2512514385402305,0.003388586319058704
747703,9085,2022,Iowa,3150011,IA,0.2373652028516726,0.0028841169126076066
765218,7955,2022,Kansas,2912619,KS,0.26272505947396485,0.0027312188789539588
1281460,13740,2022,Kentucky,4461952,KY,0.287197172896526,0.0030793697466938237
1224028,16557,2022,Louisiana,4664616,LA,0.26240702342915256,0.003549488318009457
222925,1971,2022,Maine,1340825,ME,0.16625957899054686,0.001469990490929092
999492,14062,2022,Maryland,6037624,MD,0.16554392920128846,0.002329061895871621
1666622,23293,2022,Massachusetts,6873003,MA,0.24248818165800307,0.0033890571559476983
2344826,34332,2022,Michigan,9973907,MI,0.2350960360869617,0.003442181684669809
1410753,12189,2022,Minnesota,5600166,MN,0.2519127111589192,0.0021765426239150768
787938,11954,2022,Mississippi,2981835,MS,0.26424600958805566,0.004008940803230225
1409221,18649,2022,Missouri,6124160,MO,0.23010845569024976,0.003045152314766433
264701,3157,2022,Montana,1061705,MT,0.2493169006456596,0.0029735190095177095
453490,3944,2022,Nebraska,1923826,NE,0.23572298118436907,0.0020500814522727106
678684,9575,2022,Nevada,3030281,NV,0.2239673482426217,0.003159772971549503
295701,2368,2022,New Hampshire,1355244,NH,0.21819022995121173,0.001747286835433324
2161190,32803,2022,New Jersey,8885418,NJ,0.24322884978511985,0.0036917790474235426
509710,6853,2022,New Mexico,2097021,NM,0.24306385105347061,0.003267969181043013
4898058,66544,2022,New York,19514849,NY,0.25099133485480724,0.00340991621303347
2576513,22400,2022,North Carolina,10386227,NC,0.24807016060788967,0.0021567023328105577
237326,2227,2022,North Dakota,760394,ND,0.31210924862637,0.0029287448349145312
2648371,36267,2022,Ohio,11675275,OH,0.2268358561147382,0.0031063079884627986
1016945,12990,2022,Oklahoma,3949342,OK,0.2574973248708266,0.0032891555099558356
690481,6519,2022,Oregon,4176346,OR,0.16533136861744693,0.0015609338881404941
2749767,43002,2022,Pennsylvania,12794885,PA,0.21491142749622213,0.003360874286873231
355014,3404,2022,Rhode Island,1057798,RI,0.3356160628021607,0.003218005706193432
1456990,16614,2022,South Carolina,5091517,SC,0.28616029368064566,0.0032630746396407986
235541,2784,2022,South Dakota,879336,SD,0.26786234158501415,0.0031660252736155463
1948664,23761,2022,Tennessee,6772268,TN,0.28774171370654555,0.0035085734941381528
6540776,84319,2022,Texas,28635442,TX,0.22841540214395853,0.0029445677842164964
921086,4392,2022,Utah,3151239,UT,0.29229328527604537,0.0013937375108647742
111584,593,2022,Vermont,624340,VT,0.1787231316269981,0.0009498029919595092
1633035,18338,2022,Virginia,8509358,VA,0.19191048255344292,0.002155039193321047
1415548,11812,2022,Washington,7512465,WA,0.18842656837669128,0.0015723201372651987
486206,6250,2022,West Virginia,1807426,WV,0.2690046508128134,0.0034579562316797477
1568999,13156,2022,Wisconsin,5806975,WI,0.2701921396251921,0.002265551341274932
154662,1718,2022,Wyoming,581348,WY,0.2660403063225469,0.0029552006715426902
1276580,18102,2022,Alabama,4893186,AL,0.2608893265042449,0.003699430187203184
236336,1128,2022,Alaska,736990,AK,0.3206773497605124,0.0015305499396192621
1973479,27876,2022,Arizona,7174064,AZ,0.275085223661233,0.00388566369076161
817798,10381,2022,Arkansas,3011873,AR,0.2715247289643355,0.003446692473421024
8943492,84832,2022,California,39346023,CA,0.22730358288053662,0.0021560501807260163
1315667,11980,2022,Colorado,5684926,CO,0.2314308049040568,0.002107327342519498
721954,10443,2022,Connecticut,3570549,CT,0.20219691705673273,0.002924760309969139
256207,2703,2022,Delaware,967679,DE,0.2647644518481852,0.0027932816564170556
134214,1317,2022,District of Columbia,701974,DC,0.19119511548860785,0.0018761378626558818
5797657,69553,2022,Florida,21216924,FL,0.27325624581584024,0.00327818490559706
2390997,33843,2022,Georgia,10516579,GA,0.22735501725418503,0.0032180616909738423
229477,1309,2022,Hawaii,1420074,HI,0.16159509997366334,0.0009217829493392598
421682,4724,2022,Idaho,1754367,ID,0.2403613383060671,0.0026927091081854595
3030066,36694,2022,Illinois,12716164,IL,0.23828459588913764,0.00288561865040432
1683570,22736,2022,Indiana,6696893,IN,0.25139568453609756,0.0033950072070734892
748057,9085,2022,Iowa,3150011,IA,0.23747758341161349,0.0028841169126076066
765220,7955,2022,Kansas,2912619,KS,0.2627257461411877,0.0027312188789539588
1281954,13755,2022,Kentucky,4461952,KY,0.2873078867724261,0.0030827315040592097
1224969,16582,2022,Louisiana,4664616,LA,0.26260875493288194,0.0035548478159831377
224048,2024,2022,Maine,1340825,ME,0.16709712303991944,0.0015095183935263737
1000153,14076,2022,Maryland,6037624,MD,0.16565340935440828,0.0023313806888272605
1668242,23341,2022,Massachusetts,6873003,MA,0.24272388648746407,0.0033960410027465433
2344826,34332,2022,Michigan,9973907,MI,0.2350960360869617,0.003442181684669809
1411773,12246,2022,Minnesota,5600166,MN,0.25209484861698744,0.002186720893630653
788479,11984,2022,Mississippi,2981835,MS,0.2644274414915648,0.004019001722093946
1410543,19033,2022,Missouri,6124160,MO,0.23032432202947017,0.003107854791514265
265460,3163,2022,Montana,1061705,MT,0.2500317884911534,0.0029791702968338662
453522,3954,2022,Nebraska,1923826,NE,0.23573961470528,0.0020552794275573777
679715,9613,2022,Nevada,3030281,NV,0.22430758071611182,0.003172313062715966
296870,2370,2022,New Hampshire,1355244,NH,0.2190528052513053,0.0017487625844497374
2162940,32829,2022,New Jersey,8885418,NJ,0.24342580168991487,0.0036947051900090688
510330,6875,2022,New Mexico,2097021,NM,0.2433595085600001,0.00327846025385535
4900723,66602,2022,New York,19514849,NY,0.251127897530747,0.0034128883087950106
2580257,22459,2022,North Carolina,10386227,NC,0.2484306379978023,0.002162382932705014
237599,2230,2022,North Dakota,760394,ND,0.3124682730268782,0.0029326901579970386
2649692,36267,2022,Ohio,11675275,OH,0.2269490012012565,0.0031063079884627986
